Algorithm,Function,Instance,Dimension,ERT,min_ERT,RELERT
BIPOPsaACM_loshchilov_noiseless,2,4,2,237.75,109.11111111111111,2.1789714867617107
BIPOPsaACM_loshchilov_noiseless,2,4,3,561.5,162.6875,3.4514022281982326
BIPOPsaACM_loshchilov_noiseless,2,4,5,810.0833333333334,209.21428571428572,3.8720268578581996
BIPOPsaACM_loshchilov_noiseless,2,4,10,2023.5454545454545,524.5384615384615,3.857763735018464
BIPOPsaACM_loshchilov_noiseless,2,5,2,333.0833333333333,109.11111111111111,3.0526985743380854
BIPOPsaACM_loshchilov_noiseless,2,5,3,440.47058823529414,162.6875,2.7074642380963145
BIPOPsaACM_loshchilov_noiseless,2,5,5,670.7142857142857,209.21428571428572,3.2058723113690677
BIPOPsaACM_loshchilov_noiseless,2,5,10,2091.84,524.5384615384615,3.987963044434668
BIPOPsaACM_loshchilov_noiseless,3,1,2,2858.5714285714284,233.5,12.242275925359436
BIPOPsaACM_loshchilov_noiseless,3,1,3,29528.533333333333,413.0769230769231,71.48434512725015
BIPOPsaACM_loshchilov_noiseless,3,1,5,53857.4,734.4285714285714,73.33238669519548
BIPOPsaACM_loshchilov_noiseless,3,1,10,9684345.157894736,1869.25,5180.872091959201
BIPOPsaACM_loshchilov_noiseless,3,2,2,11643.470588235294,233.5,49.86497039929462
BIPOPsaACM_loshchilov_noiseless,3,2,3,9645.285714285714,413.0769230769231,23.349853684490554
BIPOPsaACM_loshchilov_noiseless,3,2,5,672694.1052631579,734.4285714285714,915.9421779502246
BIPOPsaACM_loshchilov_noiseless,3,2,10,10236272.555555556,1869.25,5476.1388554530195
BIPOPsaACM_loshchilov_noiseless,3,3,2,7958.9,233.5,34.085224839400425
BIPOPsaACM_loshchilov_noiseless,3,3,3,12434.722222222223,413.0769230769231,30.102679495137597
BIPOPsaACM_loshchilov_noiseless,3,3,5,139528.73684210525,734.4285714285714,189.9827189058037
BIPOPsaACM_loshchilov_noiseless,3,3,10,inf,1869.25,1000000.0
BIPOPsaACM_loshchilov_noiseless,3,4,2,2254.285714285714,233.5,9.654328540838177
BIPOPsaACM_loshchilov_noiseless,3,4,3,34812.26666666667,413.0769230769231,84.27550589695842
BIPOPsaACM_loshchilov_noiseless,3,4,5,144180.65,734.4285714285714,196.3167768916553
BIPOPsaACM_loshchilov_noiseless,3,4,10,6378544.869565218,1869.25,3412.3551529036877
BIPOPsaACM_loshchilov_noiseless,3,5,2,2867.3846153846152,233.5,12.280019766101136
BIPOPsaACM_loshchilov_noiseless,3,5,3,640.0833333333334,413.0769230769231,1.5495499689633767
BIPOPsaACM_loshchilov_noiseless,3,5,5,2035993.1666666667,734.4285714285714,2772.213998573559
BIPOPsaACM_loshchilov_noiseless,3,5,10,2330548.0,1869.25,1246.7823993580314
BIPOPsaACM_loshchilov_noiseless,4,1,2,8842.5,155.0,57.04838709677419
BIPOPsaACM_loshchilov_noiseless,4,1,3,inf,1604.0666666666666,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,1,5,inf,3494.625,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,1,10,inf,7937.846153846154,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,2,2,9651.153846153846,155.0,62.26550868486352
BIPOPsaACM_loshchilov_noiseless,4,2,3,inf,1604.0666666666666,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,2,5,inf,3494.625,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,2,10,inf,7937.846153846154,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,3,2,20330.909090909092,155.0,131.16715542521996
BIPOPsaACM_loshchilov_noiseless,4,3,3,1951991.6875,1604.0666666666666,1216.9018458293503
BIPOPsaACM_loshchilov_noiseless,4,3,5,inf,3494.625,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,3,10,inf,7937.846153846154,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,4,2,100847.07142857143,155.0,650.626267281106
BIPOPsaACM_loshchilov_noiseless,4,4,3,inf,1604.0666666666666,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,4,5,inf,3494.625,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,4,10,inf,7937.846153846154,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,5,2,105064.69230769231,155.0,677.8367245657569
BIPOPsaACM_loshchilov_noiseless,4,5,3,2209073.875,1604.0666666666666,1377.1708625992271
BIPOPsaACM_loshchilov_noiseless,4,5,5,inf,3494.625,1000000.0
BIPOPsaACM_loshchilov_noiseless,4,5,10,inf,7937.846153846154,1000000.0
BIPOPsaACM_loshchilov_noiseless,5,1,2,73.0,3.0,24.333333333333332
BIPOPsaACM_loshchilov_noiseless,5,1,3,150.0,11.0,13.636363636363637
BIPOPsaACM_loshchilov_noiseless,5,1,5,318.0,20.0,15.9
BIPOPsaACM_loshchilov_noiseless,5,1,10,1034.0,30.0,34.46666666666667
BIPOPsaACM_loshchilov_noiseless,5,2,2,224.0,3.0,74.66666666666667
BIPOPsaACM_loshchilov_noiseless,5,2,3,88.0,11.0,8.0
BIPOPsaACM_loshchilov_noiseless,5,2,5,323.0,20.0,16.15
BIPOPsaACM_loshchilov_noiseless,5,2,10,1229.0,30.0,40.96666666666667
BIPOPsaACM_loshchilov_noiseless,5,3,2,27.0,3.0,9.0
BIPOPsaACM_loshchilov_noiseless,5,3,3,118.0,11.0,10.727272727272727
BIPOPsaACM_loshchilov_noiseless,5,3,5,195.0,20.0,9.75
BIPOPsaACM_loshchilov_noiseless,5,3,10,614.0,30.0,20.466666666666665
BIPOPsaACM_loshchilov_noiseless,5,4,2,74.0,3.0,24.666666666666668
BIPOPsaACM_loshchilov_noiseless,5,4,3,68.0,11.0,6.181818181818182
BIPOPsaACM_loshchilov_noiseless,5,4,5,147.0,20.0,7.35
BIPOPsaACM_loshchilov_noiseless,5,4,10,484.0,30.0,16.133333333333333
BIPOPsaACM_loshchilov_noiseless,5,5,2,31.0,3.0,10.333333333333334
BIPOPsaACM_loshchilov_noiseless,5,5,3,57.0,11.0,5.181818181818182
BIPOPsaACM_loshchilov_noiseless,5,5,5,422.0,20.0,21.1
BIPOPsaACM_loshchilov_noiseless,5,5,10,523.0,30.0,17.433333333333334
BIPOPsaACM_loshchilov_noiseless,6,1,2,366.9047619047619,152.73684210526315,2.4022020937940995
BIPOPsaACM_loshchilov_noiseless,6,1,3,597.4,292.70588235294116,2.0409565916398713
BIPOPsaACM_loshchilov_noiseless,6,1,5,1075.4615384615386,775.7222222222222,1.3864003217294059
BIPOPsaACM_loshchilov_noiseless,6,1,10,4109.233333333334,2582.548387096774,1.59115444026697
BIPOPsaACM_loshchilov_noiseless,6,2,2,315.4,152.73684210526315,2.0649896623018607
BIPOPsaACM_loshchilov_noiseless,6,2,3,678.3888888888889,292.70588235294116,2.3176469274740983
BIPOPsaACM_loshchilov_noiseless,6,2,5,1199.6666666666667,775.7222222222222,1.5465157917353007
BIPOPsaACM_loshchilov_noiseless,6,2,10,3793.935483870968,2582.548387096774,1.4690665634094855
BIPOPsaACM_loshchilov_noiseless,6,3,2,349.5625,152.73684210526315,2.288658683666437
BIPOPsaACM_loshchilov_noiseless,6,3,3,788.0,292.70588235294116,2.692122186495177
BIPOPsaACM_loshchilov_noiseless,6,3,5,1528.56,775.7222222222222,1.9704991763947577
BIPOPsaACM_loshchilov_noiseless,6,3,10,2799.7096774193546,2582.548387096774,1.0840879851109806
BIPOPsaACM_loshchilov_noiseless,6,4,2,327.63157894736844,152.73684210526315,2.1450723638869746
BIPOPsaACM_loshchilov_noiseless,6,4,3,646.8695652173913,292.70588235294116,2.2099643506221165
BIPOPsaACM_loshchilov_noiseless,6,4,5,1587.1923076923076,775.7222222222222,2.046083330119712
BIPOPsaACM_loshchilov_noiseless,6,4,10,4253.9,2582.548387096774,1.6471714610474775
BIPOPsaACM_loshchilov_noiseless,6,5,2,417.6,152.73684210526315,2.7341144038594076
BIPOPsaACM_loshchilov_noiseless,6,5,3,643.05,292.70588235294116,2.196915192926045
BIPOPsaACM_loshchilov_noiseless,6,5,5,2254.0689655172414,775.7222222222222,2.9057682001941094
BIPOPsaACM_loshchilov_noiseless,6,5,10,3769.2580645161293,2582.548387096774,1.459511110555965
BIPOPsaACM_loshchilov_noiseless,7,1,2,254.2,94.0,2.704255319148936
BIPOPsaACM_loshchilov_noiseless,7,1,3,1991.5,209.66666666666666,9.498410174880764
BIPOPsaACM_loshchilov_noiseless,7,1,5,1587.25,376.125,4.220006646726487
BIPOPsaACM_loshchilov_noiseless,7,1,10,5103.444444444444,2405.5,2.1215732464953
BIPOPsaACM_loshchilov_noiseless,7,2,2,158.66666666666666,94.0,1.6879432624113475
BIPOPsaACM_loshchilov_noiseless,7,2,3,1430.4285714285713,209.66666666666666,6.822393822393822
BIPOPsaACM_loshchilov_noiseless,7,2,5,1401.8333333333333,376.125,3.727041098925446
BIPOPsaACM_loshchilov_noiseless,7,2,10,25150.0,2405.5,10.455206817709415
BIPOPsaACM_loshchilov_noiseless,7,3,2,325.3333333333333,94.0,3.460992907801418
BIPOPsaACM_loshchilov_noiseless,7,3,3,3641.3333333333335,209.66666666666666,17.367249602543723
BIPOPsaACM_loshchilov_noiseless,7,3,5,1014.25,376.125,2.696576935859089
BIPOPsaACM_loshchilov_noiseless,7,3,10,27591.0,2405.5,11.469964664310954
BIPOPsaACM_loshchilov_noiseless,7,4,2,755.6,94.0,8.038297872340426
BIPOPsaACM_loshchilov_noiseless,7,4,3,532.4,209.66666666666666,2.539268680445151
BIPOPsaACM_loshchilov_noiseless,7,4,5,2452.3333333333335,376.125,6.5199955688490085
BIPOPsaACM_loshchilov_noiseless,7,4,10,7133.0,2405.5,2.9652878819372273
BIPOPsaACM_loshchilov_noiseless,7,5,2,172.6,94.0,1.8361702127659574
BIPOPsaACM_loshchilov_noiseless,7,5,3,389.5,209.66666666666666,1.8577106518282989
BIPOPsaACM_loshchilov_noiseless,7,5,5,4084.5,376.125,10.859421734795614
BIPOPsaACM_loshchilov_noiseless,7,5,10,9963.75,2405.5,4.142070255664103
BIPOPsaACM_loshchilov_noiseless,8,1,2,802.4375,133.5,6.010767790262173
BIPOPsaACM_loshchilov_noiseless,8,1,3,815.95,228.33333333333334,3.5735036496350365
BIPOPsaACM_loshchilov_noiseless,8,1,5,931.8421052631579,849.55,1.0968655232336626
BIPOPsaACM_loshchilov_noiseless,8,1,10,2697.0666666666666,1572.6923076923076,1.714936007173718
BIPOPsaACM_loshchilov_noiseless,8,2,2,301.6,133.5,2.259176029962547
BIPOPsaACM_loshchilov_noiseless,8,2,3,319.55,228.33333333333334,1.3994890510948905
BIPOPsaACM_loshchilov_noiseless,8,2,5,1166.111111111111,849.55,1.3726221071286107
BIPOPsaACM_loshchilov_noiseless,8,2,10,2583.962962962963,1572.6923076923076,1.6430187585482279
BIPOPsaACM_loshchilov_noiseless,8,3,2,306.25,133.5,2.2940074906367043
BIPOPsaACM_loshchilov_noiseless,8,3,3,519.9285714285714,228.33333333333334,2.2770594369134516
BIPOPsaACM_loshchilov_noiseless,8,3,5,849.55,849.55,1.0
BIPOPsaACM_loshchilov_noiseless,8,3,10,2616.548387096774,1572.6923076923076,1.6637382749942806
BIPOPsaACM_loshchilov_noiseless,8,4,2,315.3636363636364,133.5,2.36227442969016
BIPOPsaACM_loshchilov_noiseless,8,4,3,480.36842105263156,228.33333333333334,2.103803303880138
BIPOPsaACM_loshchilov_noiseless,8,4,5,909.72,849.55,1.0708257312694958
BIPOPsaACM_loshchilov_noiseless,8,4,10,2942.1071428571427,1572.6923076923076,1.8707455542745344
BIPOPsaACM_loshchilov_noiseless,8,5,2,173.05,133.5,1.29625468164794
BIPOPsaACM_loshchilov_noiseless,8,5,3,308.0,228.33333333333334,1.348905109489051
BIPOPsaACM_loshchilov_noiseless,8,5,5,7245.789473684211,849.55,8.528973543269037
BIPOPsaACM_loshchilov_noiseless,8,5,10,2643.076923076923,1572.6923076923076,1.6806065052580093
BIPOPsaACM_loshchilov_noiseless,9,1,2,466.53333333333336,144.9,3.219691741430872
BIPOPsaACM_loshchilov_noiseless,9,1,3,1095.2727272727273,326.9375,3.350098190855216
BIPOPsaACM_loshchilov_noiseless,9,1,5,1270.4,639.3,1.9871734709838889
BIPOPsaACM_loshchilov_noiseless,9,1,10,2644.3076923076924,1951.0,1.355360170326854
BIPOPsaACM_loshchilov_noiseless,9,2,2,626.0588235294117,144.9,4.320626801445215
BIPOPsaACM_loshchilov_noiseless,9,2,3,585.1111111111111,326.9375,1.7896726778393763
BIPOPsaACM_loshchilov_noiseless,9,2,5,965.4827586206897,639.3,1.5102186119516499
BIPOPsaACM_loshchilov_noiseless,9,2,10,2162.862068965517,1951.0,1.108591526891603
BIPOPsaACM_loshchilov_noiseless,9,3,2,688.5714285714286,144.9,4.7520457458345655
BIPOPsaACM_loshchilov_noiseless,9,3,3,688.3846153846154,326.9375,2.1055541667279383
BIPOPsaACM_loshchilov_noiseless,9,3,5,2667.375,639.3,4.172336931018301
BIPOPsaACM_loshchilov_noiseless,9,3,10,2593.5833333333335,1951.0,1.3293610114471213
BIPOPsaACM_loshchilov_noiseless,9,4,2,510.1,144.9,3.5203588681849554
BIPOPsaACM_loshchilov_noiseless,9,4,3,326.9375,326.9375,1.0
BIPOPsaACM_loshchilov_noiseless,9,4,5,1047.75,639.3,1.6389019239793525
BIPOPsaACM_loshchilov_noiseless,9,4,10,5653.517241379311,1951.0,2.8977535834850388
BIPOPsaACM_loshchilov_noiseless,9,5,2,779.2666666666667,144.9,5.377961812744421
BIPOPsaACM_loshchilov_noiseless,9,5,3,1194.7142857142858,326.9375,3.654258950760576
BIPOPsaACM_loshchilov_noiseless,9,5,5,1078.8125,639.3,1.6874902236821525
BIPOPsaACM_loshchilov_noiseless,9,5,10,3237.24,1951.0,1.6592721681189133
BIPOPsaACM_loshchilov_noiseless,10,1,2,261.09090909090907,138.125,1.890250925545043
BIPOPsaACM_loshchilov_noiseless,10,1,3,442.46153846153845,160.66666666666666,2.7539099904245132
BIPOPsaACM_loshchilov_noiseless,10,1,5,669.5,235.7,2.8404751803139585
BIPOPsaACM_loshchilov_noiseless,10,1,10,1581.0357142857142,1066.5,1.4824526153640076
BIPOPsaACM_loshchilov_noiseless,10,2,2,290.5,138.125,2.1031674208144797
BIPOPsaACM_loshchilov_noiseless,10,2,3,327.4,160.66666666666666,2.037759336099585
BIPOPsaACM_loshchilov_noiseless,10,2,5,735.4375,235.7,3.1202269834535428
BIPOPsaACM_loshchilov_noiseless,10,2,10,1794.2222222222222,1066.5,1.682346199927072
BIPOPsaACM_loshchilov_noiseless,10,3,2,239.65,138.125,1.7350226244343891
BIPOPsaACM_loshchilov_noiseless,10,3,3,378.6470588235294,160.66666666666666,2.356724432511594
BIPOPsaACM_loshchilov_noiseless,10,3,5,673.2,235.7,2.8561731014000853
BIPOPsaACM_loshchilov_noiseless,10,3,10,1897.5555555555557,1066.5,1.779236339011304
BIPOPsaACM_loshchilov_noiseless,10,4,2,252.16666666666666,138.125,1.8256410256410256
BIPOPsaACM_loshchilov_noiseless,10,4,3,540.0909090909091,160.66666666666666,3.3615616748396837
BIPOPsaACM_loshchilov_noiseless,10,4,5,574.2727272727273,235.7,2.4364562039572646
BIPOPsaACM_loshchilov_noiseless,10,4,10,1710.8260869565217,1066.5,1.6041501049756415
BIPOPsaACM_loshchilov_noiseless,10,5,2,194.625,138.125,1.4090497737556562
BIPOPsaACM_loshchilov_noiseless,10,5,3,428.14285714285717,160.66666666666666,2.664789567279194
BIPOPsaACM_loshchilov_noiseless,10,5,5,980.0,235.7,4.15782774713619
BIPOPsaACM_loshchilov_noiseless,10,5,10,1868.0384615384614,1066.5,1.751559738901511
BIPOPsaACM_loshchilov_noiseless,11,1,2,289.7142857142857,127.75,2.2678221973721
BIPOPsaACM_loshchilov_noiseless,11,1,3,356.11764705882354,133.3846153846154,2.669855485446774
BIPOPsaACM_loshchilov_noiseless,11,1,5,606.1818181818181,222.0,2.73054873054873
BIPOPsaACM_loshchilov_noiseless,11,1,10,1560.4347826086957,277.46153846153845,5.623967888525934
BIPOPsaACM_loshchilov_noiseless,11,2,2,237.2,127.75,1.8567514677103718
BIPOPsaACM_loshchilov_noiseless,11,2,3,443.9375,133.3846153846154,3.3282511534025376
BIPOPsaACM_loshchilov_noiseless,11,2,5,894.421052631579,222.0,4.028923660502608
BIPOPsaACM_loshchilov_noiseless,11,2,10,1763.1304347826087,277.46153846153845,6.354503923530334
BIPOPsaACM_loshchilov_noiseless,11,3,2,278.0,127.75,2.176125244618395
BIPOPsaACM_loshchilov_noiseless,11,3,3,437.53333333333336,133.3846153846154,3.2802383698577473
BIPOPsaACM_loshchilov_noiseless,11,3,5,714.6111111111111,222.0,3.218968968968969
BIPOPsaACM_loshchilov_noiseless,11,3,10,1497.7857142857142,277.46153846153845,5.398174185116242
BIPOPsaACM_loshchilov_noiseless,11,4,2,278.375,127.75,2.179060665362035
BIPOPsaACM_loshchilov_noiseless,11,4,3,323.2352941176471,133.3846153846154,2.4233326548612526
BIPOPsaACM_loshchilov_noiseless,11,4,5,471.11538461538464,222.0,2.1221413721413724
BIPOPsaACM_loshchilov_noiseless,11,4,10,1573.2083333333333,277.46153846153845,5.6700050827095465
BIPOPsaACM_loshchilov_noiseless,11,5,2,228.73333333333332,127.75,1.7904761904761903
BIPOPsaACM_loshchilov_noiseless,11,5,3,347.8,133.3846153846154,2.6074971164936565
BIPOPsaACM_loshchilov_noiseless,11,5,5,572.0625,222.0,2.576858108108108
BIPOPsaACM_loshchilov_noiseless,11,5,10,1575.1851851851852,277.46153846153845,5.677129860661882
BIPOPsaACM_loshchilov_noiseless,12,1,2,258.7,121.4,2.130971993410214
BIPOPsaACM_loshchilov_noiseless,12,1,3,16931.0,317.8695652173913,53.2639857748598
BIPOPsaACM_loshchilov_noiseless,12,1,5,1848.551724137931,838.4090909090909,2.2048326338321758
BIPOPsaACM_loshchilov_noiseless,12,1,10,2845.6129032258063,991.2333333333333,2.8707800752185557
BIPOPsaACM_loshchilov_noiseless,12,2,2,520.3636363636364,121.4,4.286356147970645
BIPOPsaACM_loshchilov_noiseless,12,2,3,10586.7,317.8695652173913,33.30517029134182
BIPOPsaACM_loshchilov_noiseless,12,2,5,971.6521739130435,838.4090909090909,1.158923709736349
BIPOPsaACM_loshchilov_noiseless,12,2,10,6786.870967741936,991.2333333333333,6.846895417569293
BIPOPsaACM_loshchilov_noiseless,12,3,2,856.8888888888889,121.4,7.058392824455427
BIPOPsaACM_loshchilov_noiseless,12,3,3,34845.31034482759,317.8695652173913,109.62141128861093
BIPOPsaACM_loshchilov_noiseless,12,3,5,1376.4193548387098,838.4090909090909,1.6417037574655253
BIPOPsaACM_loshchilov_noiseless,12,3,10,8299.645161290322,991.2333333333333,8.373048889891706
BIPOPsaACM_loshchilov_noiseless,12,4,2,438.11764705882354,121.4,3.608876829150111
BIPOPsaACM_loshchilov_noiseless,12,4,3,2599.1666666666665,317.8695652173913,8.176833994437605
BIPOPsaACM_loshchilov_noiseless,12,4,5,838.4090909090909,838.4090909090909,1.0
BIPOPsaACM_loshchilov_noiseless,12,4,10,2264.935483870968,991.2333333333333,2.2849670281510925
BIPOPsaACM_loshchilov_noiseless,12,5,2,1854.0,121.4,15.271828665568368
BIPOPsaACM_loshchilov_noiseless,12,5,3,1694.36,317.8695652173913,5.330362467514703
BIPOPsaACM_loshchilov_noiseless,12,5,5,846.68,838.4090909090909,1.0098650040661425
BIPOPsaACM_loshchilov_noiseless,12,5,10,2426.3793103448274,991.2333333333333,2.4478386962486067
BIPOPsaACM_loshchilov_noiseless,13,1,2,334.1,144.66666666666666,2.309447004608295
BIPOPsaACM_loshchilov_noiseless,13,1,3,543.9130434782609,365.4230769230769,1.4884474403152073
BIPOPsaACM_loshchilov_noiseless,13,1,5,662.8148148148148,660.6666666666666,1.0032514855925552
BIPOPsaACM_loshchilov_noiseless,13,1,10,2043.4666666666667,1631.1612903225807,1.2527679995781091
BIPOPsaACM_loshchilov_noiseless,13,2,2,339.5,144.66666666666666,2.3467741935483875
BIPOPsaACM_loshchilov_noiseless,13,2,3,526.04,365.4230769230769,1.4395368908535944
BIPOPsaACM_loshchilov_noiseless,13,2,5,776.7307692307693,660.6666666666666,1.1756772490879455
BIPOPsaACM_loshchilov_noiseless,13,2,10,2106.4666666666667,1631.1612903225807,1.2913907895951167
BIPOPsaACM_loshchilov_noiseless,13,3,2,461.625,144.66666666666666,3.190956221198157
BIPOPsaACM_loshchilov_noiseless,13,3,3,421.36,365.4230769230769,1.153074413219661
BIPOPsaACM_loshchilov_noiseless,13,3,5,660.6666666666666,660.6666666666666,1.0
BIPOPsaACM_loshchilov_noiseless,13,3,10,1631.1612903225807,1631.1612903225807,1.0
BIPOPsaACM_loshchilov_noiseless,13,4,2,227.6875,144.66666666666666,1.5738767281105992
BIPOPsaACM_loshchilov_noiseless,13,4,3,400.70588235294116,365.4230769230769,1.0965533039865774
BIPOPsaACM_loshchilov_noiseless,13,4,5,770.3103448275862,660.6666666666666,1.1659591495876682
BIPOPsaACM_loshchilov_noiseless,13,4,10,2173.516129032258,1631.1612903225807,1.3324961436538385
BIPOPsaACM_loshchilov_noiseless,13,5,2,400.57894736842104,144.66666666666666,2.7689788988600537
BIPOPsaACM_loshchilov_noiseless,13,5,3,365.4230769230769,365.4230769230769,1.0
BIPOPsaACM_loshchilov_noiseless,13,5,5,775.0,660.6666666666666,1.1730575176589304
BIPOPsaACM_loshchilov_noiseless,13,5,10,1731.1612903225807,1631.1612903225807,1.0613060159000118
BIPOPsaACM_loshchilov_noiseless,14,1,2,214.2,114.1875,1.8758620689655172
BIPOPsaACM_loshchilov_noiseless,14,1,3,301.8181818181818,150.33333333333334,2.007659746018948
BIPOPsaACM_loshchilov_noiseless,14,1,5,516.4090909090909,485.52,1.0636206354199433
BIPOPsaACM_loshchilov_noiseless,14,1,10,1067.7931034482758,1067.7931034482758,1.0
BIPOPsaACM_loshchilov_noiseless,14,2,2,182.25,114.1875,1.5960591133004927
BIPOPsaACM_loshchilov_noiseless,14,2,3,305.3529411764706,150.33333333333334,2.031172557714882
BIPOPsaACM_loshchilov_noiseless,14,2,5,499.6896551724138,485.52,1.0291844932699246
BIPOPsaACM_loshchilov_noiseless,14,2,10,1105.8709677419354,1067.7931034482758,1.0356603392274149
BIPOPsaACM_loshchilov_noiseless,14,3,2,272.35,114.1875,2.3851122058018612
BIPOPsaACM_loshchilov_noiseless,14,3,3,267.36842105263156,150.33333333333334,1.778503909441008
BIPOPsaACM_loshchilov_noiseless,14,3,5,551.1851851851852,485.52,1.1352471271733096
BIPOPsaACM_loshchilov_noiseless,14,3,10,1147.8709677419354,1067.7931034482758,1.074993801734681
BIPOPsaACM_loshchilov_noiseless,14,4,2,196.23529411764707,114.1875,1.7185356901381243
BIPOPsaACM_loshchilov_noiseless,14,4,3,354.10526315789474,150.33333333333334,2.35546738242502
BIPOPsaACM_loshchilov_noiseless,14,4,5,519.5833333333334,485.52,1.0701584555390784
BIPOPsaACM_loshchilov_noiseless,14,4,10,1083.551724137931,1067.7931034482758,1.0147581218110184
BIPOPsaACM_loshchilov_noiseless,14,5,2,262.06666666666666,114.1875,2.2950556467797845
BIPOPsaACM_loshchilov_noiseless,14,5,3,315.7692307692308,150.33333333333334,2.100460515094661
BIPOPsaACM_loshchilov_noiseless,14,5,5,485.52,485.52,1.0
BIPOPsaACM_loshchilov_noiseless,14,5,10,1071.9354838709678,1067.7931034482758,1.0038793848820664
BIPOPsaACM_loshchilov_noiseless,15,1,2,1014.4666666666667,126.27272727272727,8.033933285337174
BIPOPsaACM_loshchilov_noiseless,15,1,3,10821.875,492.29411764705884,21.98253972995579
BIPOPsaACM_loshchilov_noiseless,15,1,5,13377.434782608696,5983.176470588235,2.2358415882213643
BIPOPsaACM_loshchilov_noiseless,15,1,10,164886.66666666666,17701.137931034482,9.315032022748067
BIPOPsaACM_loshchilov_noiseless,15,2,2,1503.9166666666667,126.27272727272727,11.910067194624432
BIPOPsaACM_loshchilov_noiseless,15,2,3,11201.866666666667,492.29411764705884,22.75441908631059
BIPOPsaACM_loshchilov_noiseless,15,2,5,11875.0,5983.176470588235,1.984731698684547
BIPOPsaACM_loshchilov_noiseless,15,2,10,58663.86363636364,17701.137931034482,3.3141295133072406
BIPOPsaACM_loshchilov_noiseless,15,3,2,2203.3333333333335,126.27272727272727,17.449004079673628
BIPOPsaACM_loshchilov_noiseless,15,3,3,11365.8,492.29411764705884,23.08741785159517
BIPOPsaACM_loshchilov_noiseless,15,3,5,23096.444444444445,5983.176470588235,3.860231192909094
BIPOPsaACM_loshchilov_noiseless,15,3,10,62671.0,17701.137931034482,3.5405068444849643
